Date,PREC.I-1 (in) ,PREC (m),TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,ID,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,ID,SNWD.I-1 (m) ,SNDENS_gcm3,SNDENS_kgm3,ID,SNThermCond_,SNThermCond_Sturm,ID,SNThermCond_est,ID,Permadata_surface_temp,,,
4/4/18,3.5,0.09,-21.8,-19.2,-24.3,1253,-22.1,14,1253,0.36,0.25,250.00,1253,0.20,0.10,1253,0.3,1253,-9.66,,,
4/5/18,3.5,0.09,-24.6,-14.6,-25.2,1254,-21.1,14,1254,0.36,0.25,250.00,1254,0.20,0.10,1254,0.3,1254,-9.82,,,
4/6/18,3.5,0.09,-24,-15,-26.7,1255,-22.2,14,1255,0.36,0.25,250.00,1255,0.20,0.10,1255,0.3,1255,-10.24,,,
4/7/18,3.5,0.09,-25.1,-17.9,-25.2,1256,-22.3,14,1256,0.36,0.25,250.00,1256,0.20,0.10,1256,0.3,1256,-10.61,,,
4/8/18,3.5,0.09,-9.6,-7.4,-25.4,1257,-16.1,14,1257,0.36,0.25,250.00,1257,0.20,0.10,1257,0.3,1257,-10.67,,,
4/9/18,3.5,0.09,-14.6,-3.9,-18.9,1258,-10.8,14,1258,0.36,0.25,250.00,1258,0.20,0.10,1258,0.3,1258,-10.4,,,
4/10/18,3.5,0.09,-1.4,2.8,-15.1,1259,-3.7,14,1259,0.36,0.25,250.00,1259,0.20,0.10,1259,0.3,1259,-10.24,,,
4/11/18,3.5,0.09,-0.1,3.6,-5,1260,-0.3,14,1260,0.36,0.25,250.00,1260,0.20,0.10,1260,0.3,1260,-9.54,,,
4/12/18,3.5,0.09,-14.9,0.3,-15.2,1261,-10.9,14,1261,0.36,0.25,250.00,1261,0.20,0.10,1261,0.3,1261,-9.29,,,
4/13/18,3.5,0.09,-22,-14.2,-22.4,1262,-15.9,14,1262,0.36,0.25,250.00,1262,0.20,0.10,1262,0.3,1262,-9.45,,,
4/14/18,3.5,0.09,-20.5,-14.9,-22.8,1263,-19.1,14,1263,0.36,0.25,250.00,1263,0.20,0.10,1263,0.3,1263,-9.81,,,
4/15/18,3.5,0.09,-12.9,-11.7,-20.6,1264,-17.2,14,1264,0.36,0.25,250.00,1264,0.20,0.10,1264,0.3,1264,-10.13,,,
4/16/18,3.5,0.09,-3.9,-2.1,-15.3,1265,-7.5,14,1265,0.36,0.25,250.00,1265,0.20,0.10,1265,0.3,1265,-10.18,,,
4/17/18,3.5,0.09,-16.6,-0.3,-16.6,1266,-9.2,14,1266,0.36,0.25,250.00,1266,0.20,0.10,1266,0.3,1266,-9.92,,,
4/18/18,3.5,0.09,-16,-9.2,-19,1267,-13.8,14,1267,0.36,0.25,250.00,1267,0.20,0.10,1267,0.3,1267,-9.97,,,
4/19/18,3.5,0.09,-21.4,-14.3,-21.7,1268,-17.1,14,1268,0.36,0.25,250.00,1268,0.20,0.10,1268,0.3,1268,-10.18,,,
4/20/18,3.5,0.09,-18.3,-15.3,-23.4,1269,-19.1,14,1269,0.36,0.25,250.00,1269,0.20,0.10,1269,0.3,1269,-10.45,,,
4/21/18,3.5,0.09,-23.7,-18.1,-25.9,1270,-21.9,14,1270,0.36,0.25,250.00,1270,0.20,0.10,1270,0.3,1270,-10.67,,,
4/22/18,3.5,0.09,-20.7,-11.1,-25,1271,-19.6,14,1271,0.36,0.25,250.00,1271,0.20,0.10,1271,0.3,1271,-11.1,,,
4/23/18,3.5,0.09,-23.7,-15.3,-24.1,1272,-20.4,14,1272,0.36,0.25,250.00,1272,0.20,0.10,1272,0.3,1272,-11.32,,,
4/24/18,3.5,0.09,-17.8,-12.7,-25.3,1273,-19.1,14,1273,0.36,0.25,250.00,1273,0.20,0.10,1273,0.3,1273,-11.38,,,
4/25/18,3.5,0.09,2.2,3.9,-18,1274,-7.2,14,1274,0.36,0.25,250.00,1274,0.20,0.10,1274,0.3,1274,-11.08,,,
4/26/18,3.5,0.09,0.1,5,-0.4,1275,2.1,14,1275,0.36,0.25,253.09,1275,0.21,0.10,1275,0.3,1275,-9.73,,,
4/27/18,3.5,0.09,-1.1,4.7,-2,1276,1.6,13,1276,0.33,0.27,272.56,1276,0.24,0.12,1276,0.3,1276,-8.19,,,
4/28/18,3.5,0.09,-6.5,8.7,-6.5,1277,0.9,13,1277,0.33,0.27,272.56,1277,0.24,0.12,1277,0.3,1277,-7.45,,,
4/29/18,3.5,0.09,-0.2,0.7,-9.2,1278,-3.9,13,1278,0.33,0.27,269.23,1278,0.23,0.12,1278,0.3,1278,-7.3,,,
4/30/18,3.5,0.09,2.2,4.2,-1.4,1279,1.7,13,1279,0.33,0.27,272.56,1279,0.24,0.12,1279,0.3,1279,-6.771,,,
5/1/18,3.5,0.09,-0.2,5,-0.4,1280,2.5,10,1280,0.25,0.35,354.33,1280,0.41,0.19,1280,0.3,1280,-4.055,,,
5/2/18,3.5,0.09,-5.1,2,-5.2,1281,-1.9,11,1281,0.28,0.32,318.18,1281,0.33,0.16,1281,0.3,1281,-4.194,,,
5/3/18,3.5,0.09,-9.7,-4.6,-10.1,1282,-6.7,11,1282,0.28,0.32,318.18,1282,0.33,0.16,1282,0.3,1282,-4.839,,,
5/4/18,3.5,0.09,-12.1,-6.5,-12.1,1283,-9.2,9,1283,0.23,0.39,388.89,1283,0.49,0.24,1283,0.3,1283,-5.354,,,
5/5/18,3.5,0.09,-12.8,-9.1,-14.4,1284,-11.6,9,1284,0.23,0.39,388.89,1284,0.49,0.24,1284,0.3,1284,-6.063,,,
5/6/18,3.7,0.09,-12.7,-6.2,-13.6,1285,-11.3,13,1285,0.33,0.28,284.62,1285,0.26,0.13,1285,0.3,1285,-7.2,,,
5/7/18,3.7,0.09,-2,-1,-13.3,1286,-8.4,14,1286,0.36,0.26,264.29,1286,0.23,0.11,1286,0.3,1286,-6.866,,,
5/8/18,3.7,0.09,-1.1,3.5,-5,1287,-0.4,13,1287,0.33,0.28,284.62,1287,0.26,0.13,1287,0.3,1287,-6.346,,,
5/9/18,3.7,0.09,2.5,5.2,-3.4,1288,1.6,11,1288,0.28,0.32,322.12,1288,0.34,0.16,1288,0.3,1288,-5.722,,,
5/10/18,3.7,0.09,-8.4,4.5,-8.4,1289,-0.5,11,1289,0.28,0.34,336.36,1289,0.37,0.17,1289,0.3,1289,-4.926,,,
5/11/18,3.7,0.09,-1.1,3.1,-9.4,1290,-3.7,11,1290,0.28,0.34,336.36,1290,0.37,0.17,1290,0.3,1290,-4.928,,,
5/12/18,3.7,0.09,1.1,6.4,-2,1291,1.2,10,1291,0.25,0.35,354.33,1291,0.41,0.19,1291,0.3,1291,-2.646,,,
5/13/18,3.8,0.09,4.9,7.5,1.1,1292,4.8,7,1292,0.18,0.51,506.19,1292,0.83,0.49,1292,0.3,1292,-0.045,,,
5/14/18,3.8,0.09,-0.3,9.2,-0.3,1293,4.9,5,1293,0.13,0.71,708.66,1293,1.62,1.68,1293,0.3,1293,-0.045,,,
5/15/18,3.9,0.10,-2.2,0.2,-2.2,1294,-1.2,4,1294,0.10,0.98,975.00,1294,3.07,8.55,1294,0.3,1294,-0.084,,,
5/16/18,3.9,0.10,-2,-0.2,-2.7,1295,-1.6,4,1295,0.10,0.98,975.00,1295,3.07,8.55,1295,0.3,1295,-0.162,,,
5/17/18,3.9,0.10,-4.3,-0.2,-4.3,1296,-2.8,1,1296,0.03,3.90,3900.00,1296,49.17,481947797.63,1296,0.3,1296,-0.202,,,
5/18/18,3.9,0.10,-4.6,-1.8,-5.1,1297,-3.9,0,1297,0.00,0.00,0.00,1297,0.00,0.02,1297,0.3,1297,-0.24,,,
5/19/18,3.9,0.10,-8.9,-2,-8.9,1298,-5,0,1298,0.00,0.00,0.00,1298,0.00,0.02,1298,0.3,1298,-0.593,,,
5/20/18,4,0.10,-5.1,-3.9,-10.4,1299,-6.7,0,1299,0.00,0.00,0.00,1299,0.00,0.02,1299,0.3,1299,-1.063,,,
5/21/18,4,0.10,-4.5,-0.5,-5.4,1300,-2.9,0,1300,0.00,0.00,0.00,1300,0.00,0.02,1300,0.3,1300,-0.744,,,
5/22/18,4,0.10,-2.4,-1.7,-5.1,1301,-3.3,0,1301,0.00,0.00,0.00,1301,0.00,0.02,1301,0.3,1301,-1.113,,,
5/23/18,4,0.10,-1.7,0.1,-2.7,1302,-1.6,0,1302,0.00,0.00,0.00,1302,0.00,0.02,1302,0.3,1302,-1.137,,,
5/24/18,4,0.10,-1.2,0.8,-2.6,1303,-0.9,0,1303,0.00,0.00,0.00,1303,0.00,0.02,1303,0.3,1303,-0.404,,,
5/25/18,4,0.10,-1.8,2,-2.6,1304,-0.6,0,1304,0.00,0.00,0.00,1304,0.00,0.02,1304,0.3,1304,-0.319,,,
5/26/18,4,0.10,-4.4,-1.4,-4.4,1305,-2.9,0,1305,0.00,0.00,0.00,1305,0.00,0.02,1305,0.3,1305,-1.6,,,
5/27/18,4,0.10,-6.2,-2.5,-6.3,1306,-3.9,0,1306,0.00,0.00,0.00,1306,0.00,0.02,1306,0.3,1306,-2.832,,,
5/28/18,4,0.10,-5.3,-0.6,-6.8,1307,-3.8,0,1307,0.00,0.00,0.00,1307,0.00,0.02,1307,0.3,1307,-0.668,,,
5/29/18,4,0.10,-5.1,0.6,-6.3,1308,-2.9,0,1308,0.00,0.00,0.00,1308,0.00,0.02,1308,0.3,1308,-0.364,,,
5/30/18,4,0.10,-4.1,3.5,-6.4,1309,-0.4,0,1309,0.00,0.00,0.00,1309,0.00,0.02,1309,0.3,1309,-0.287,,,
5/31/18,4,0.10,-1.1,5.2,-5.1,1310,-0.4,0,1310,0.00,0.00,0.00,1310,0.00,0.02,1310,0.3,1310,-0.247,,,
6/1/18,4,0.10,0.4,8.6,-2,1311,2.7,0,1311,0.00,0.00,0.00,1311,0.00,0.02,1311,0.3,1311,-0.175,,,
6/2/18,4,0.10,1.2,8.3,-3.3,1312,1.6,0,1312,0.00,0.00,0.00,1312,0.00,0.02,1312,0.3,1312,-0.136,,,
6/3/18,4,0.10,-2,8.8,-2,1313,4.2,0,1313,0.00,0.00,0.00,1313,0.00,0.02,1313,0.3,1313,-0.091,,,
6/4/18,4,0.10,-1.4,10.3,-2.7,1314,3.2,0,1314,0.00,0.00,0.00,1314,0.00,0.02,1314,0.3,1314,0.038,,,
6/5/18,4,0.10,-1.9,5.7,-1.9,1315,1.7,0,1315,0.00,0.00,0.00,1315,0.00,0.02,1315,0.3,1315,0.363,,,
6/6/18,4,0.10,-2.2,3.2,-2.5,1316,-0.3,0,1316,0.00,0.00,0.00,1316,0.00,0.02,1316,0.3,1316,0.398,,,
6/7/18,4,0.10,-2.4,0.3,-3.2,1317,-1.8,0,1317,0.00,0.00,0.00,1317,0.00,0.02,1317,0.3,1317,0.268,,,
6/8/18,4,0.10,-1.8,0.3,-2.9,1318,-1.5,0,1318,0.00,0.00,0.00,1318,0.00,0.02,1318,0.3,1318,0.236,,,
6/9/18,4,0.10,-2.6,0.5,-2.7,1319,-1.2,0,1319,0.00,0.00,0.00,1319,0.00,0.02,1319,0.3,1319,0.302,,,
6/10/18,4.1,0.10,0.3,5,-3.1,1320,0.5,0,1320,0.00,0.00,0.00,1320,0.00,0.02,1320,0.3,1320,0.722,,,
6/11/18,4.1,0.10,-1.5,0.3,-1.6,1321,-0.6,0,1321,0.00,0.00,0.00,1321,0.00,0.02,1321,0.3,1321,-0.045,,,
6/12/18,4.2,0.10,0.1,2.3,-2.2,1322,-0.4,0,1322,0.00,0.00,0.00,1322,0.00,0.02,1322,0.3,1322,-0.013,,,
6/13/18,4.3,0.00,3.8,4.9,-0.7,1323,2.5,0,1323,0.00,0.00,0.00,1323,0.00,0.02,1323,0.3,1323,0.065,,,
6/14/18,4.3,0.00,3.3,8.3,-0.1,1324,3.5,0,1324,0.00,0.00,0.00,1324,0.00,0.02,1324,0.3,1324,0.395,,,
6/15/18,4.4,0.00,-0.4,6.1,-0.4,1325,1.3,0,1325,0.00,0.00,0.00,1325,0.00,0.02,1325,0.3,1325,-0.008,,,
6/16/18,4.4,0.00,2.8,6.2,-0.9,1326,2.2,0,1326,0.00,0.00,0.00,1326,0.00,0.02,1326,0.3,1326,1.048,,,
6/17/18,4.4,0.00,0.3,5.7,0.3,1327,3.1,0,1327,0.00,0.00,0.00,1327,0.00,0.02,1327,0.3,1327,1.151,,,
6/18/18,4.4,0.00,2.1,7.5,0.2,1328,3.2,0,1328,0.00,0.00,0.00,1328,0.00,0.02,1328,0.3,1328,1.658,,,
6/19/18,4.4,0.00,2.6,9,2,1329,5.3,0,1329,0.00,0.00,0.00,1329,0.00,0.02,1329,0.3,1329,2.213,,,
6/20/18,4.5,0.00,0.8,5.2,0.8,1330,2.7,0,1330,0.00,0.00,0.00,1330,0.00,0.02,1330,0.3,1330,1.694,,,
6/21/18,4.5,0.00,2.7,15.7,0.4,1331,7.9,0,1331,0.00,0.00,0.00,1331,0.00,0.02,1331,0.3,1331,3.686,,,
6/22/18,4.5,0.00,1.4,8.4,1.4,1332,4.1,0,1332,0.00,0.00,0.00,1332,0.00,0.02,1332,0.3,1332,2.215,,,
6/23/18,4.5,0.00,1.3,8.6,0.4,1333,2.9,0,1333,0.00,0.00,0.00,1333,0.00,0.02,1333,0.3,1333,1.787,,,
6/24/18,4.5,0.00,8.6,9.8,0.9,1334,5.2,0,1334,0.00,0.00,0.00,1334,0.00,0.02,1334,0.3,1334,3.952,,,
6/25/18,4.5,0.00,5.1,13.6,5.1,1335,10.1,0,1335,0.00,0.00,0.00,1335,0.00,0.02,1335,0.3,1335,4.065,,,
6/26/18,4.5,0.00,4.1,12.8,4.1,1336,8.9,0,1336,0.00,0.00,0.00,1336,0.00,0.02,1336,0.3,1336,4.887,,,
6/27/18,4.5,0.00,2.8,14.1,0.9,1337,7.2,0,1337,0.00,0.00,0.00,1337,0.00,0.02,1337,0.3,1337,6.067,,,
6/28/18,4.5,0.00,4.2,15.2,2.3,1338,8.1,0,1338,0.00,0.00,0.00,1338,0.00,0.02,1338,0.3,1338,5.505,,,
6/29/18,4.5,0.00,2.2,10.6,2.1,1339,5,0,1339,0.00,0.00,0.00,1339,0.00,0.02,1339,0.3,1339,4.61,,,
6/30/18,4.5,0.00,3.8,10.9,1.4,1340,5.1,0,1340,0.00,0.00,0.00,1340,0.00,0.02,1340,0.3,1340,5.526,,,
7/1/18,4.5,0.00,1.7,8.8,1.7,1341,4.3,0,1341,0.00,0.00,0.00,1341,0.00,0.02,1341,0.3,1341,4.409,,,
7/2/18,4.5,0.00,8.6,13.7,0.7,1342,7.1,0,1342,0.00,0.00,0.00,1342,0.00,0.02,1342,0.3,1342,8.04,,,
7/3/18,4.5,0.00,12,17.7,5.3,1343,13.2,0,1343,0.00,0.00,0.00,1343,0.00,0.02,1343,0.3,1343,7.22,,,
7/4/18,4.6,0.00,11.6,17.9,10.2,1344,13.1,0,1344,0.00,0.00,0.00,1344,0.00,0.02,1344,0.3,1344,6.419,,,
7/5/18,5,0.00,5,12.5,4.7,1345,8.7,0,1345,0.00,0.00,0.00,1345,0.00,0.02,1345,0.3,1345,1.082,,,
7/6/18,5,0.00,9.3,10.1,3.8,1346,7.6,0,1346,0.00,0.00,0.00,1346,0.00,0.02,1346,0.3,1346,3.274,,,
7/7/18,5,0.00,12.6,17.3,8.9,1347,12.7,0,1347,0.00,0.00,0.00,1347,0.00,0.02,1347,0.3,1347,6.069,,,
7/8/18,5,0.00,8.9,20.2,8,1348,14.5,0,1348,0.00,0.00,0.00,1348,0.00,0.02,1348,0.3,1348,6.358,,,
7/9/18,5.6,0.00,2.8,9.6,0.9,1349,3.1,0,1349,0.00,0.00,0.00,1349,0.00,0.02,1349,0.3,1349,0.752,,,
7/10/18,5.8,0.00,3.3,8.1,2.2,1350,4.6,0,1350,0.00,0.00,0.00,1350,0.00,0.02,1350,0.3,1350,2.563,,,
7/11/18,5.8,0.00,5.1,11.2,2.2,1351,6.6,0,1351,0.00,0.00,0.00,1351,0.00,0.02,1351,0.3,1351,5.02,,,
7/12/18,5.8,0.00,7.2,12,3.4,1352,7.4,0,1352,0.00,0.00,0.00,1352,0.00,0.02,1352,0.3,1352,5.953,,,
7/13/18,5.8,0.00,12.7,18.1,7.2,1353,13.2,0,1353,0.00,0.00,0.00,1353,0.00,0.02,1353,0.3,1353,8.18,,,
7/14/18,5.8,0.00,15.9,22.9,10.9,1354,17.3,0,1354,0.00,0.00,0.00,1354,0.00,0.02,1354,0.3,1354,10.58,,,
7/15/18,5.8,0.00,12.5,21,12.5,1355,16.6,0,1355,0.00,0.00,0.00,1355,0.00,0.02,1355,0.3,1355,8.39,,,
7/16/18,5.9,0.00,11.7,17.4,10.9,1356,13.4,0,1356,0.00,0.00,0.00,1356,0.00,0.02,1356,0.3,1356,9.39,,,
7/17/18,6.3,0.00,4.1,11.8,4.1,1357,7.1,0,1357,0.00,0.00,0.00,1357,0.00,0.02,1357,0.3,1357,3.481,,,
7/18/18,6.4,0.00,9.4,12.6,4,1358,8.1,0,1358,0.00,0.00,0.00,1358,0.00,0.02,1358,0.3,1358,5.415,,,
7/19/18,6.5,0.00,7.2,15.1,7.5,1359,11.3,0,1359,0.00,0.00,0.00,1359,0.00,0.02,1359,0.3,1359,6.457,,,
7/20/18,6.8,0.00,5.4,9.4,4.7,1360,6.5,0,1360,0.00,0.00,0.00,1360,0.00,0.02,1360,0.3,1360,3.976,,,
7/21/18,6.8,0.00,9.3,13.2,3.7,1361,9.6,0,1361,0.00,0.00,0.00,1361,0.00,0.02,1361,0.3,1361,5.552,,,
7/22/18,6.8,0.00,15.9,21.2,9.1,1362,15.4,0,1362,0.00,0.00,0.00,1362,0.00,0.02,1362,0.3,1362,10.13,,,
7/23/18,7,0.00,17.3,24.2,13.4,1363,18.7,0,1363,0.00,0.00,0.00,1363,0.00,0.02,1363,0.3,1363,12.03,,,
7/24/18,7.1,0.00,10.7,21.4,10.7,1364,15.7,0,1364,0.00,0.00,0.00,1364,0.00,0.02,1364,0.3,1364,8.06,,,
7/25/18,7.1,0.00,16.1,25.4,9.4,1365,18.2,0,1365,0.00,0.00,0.00,1365,0.00,0.02,1365,0.3,1365,11.25,,,
7/26/18,7.1,0.00,13.8,16.7,12.8,1366,14.7,0,1366,0.00,0.00,0.00,1366,0.00,0.02,1366,0.3,1366,9.68,,,
7/27/18,7.1,0.00,7.1,17.8,6.3,1367,13.6,0,1367,0.00,0.00,0.00,1367,0.00,0.02,1367,0.3,1367,8.65,,,
7/28/18,7.4,0.00,8.1,10.8,3.5,1368,6.4,0,1368,0.00,0.00,0.00,1368,0.00,0.02,1368,0.3,1368,6.354,,,
7/29/18,7.8,0.00,12.3,15.4,7.3,1369,12.6,0,1369,0.00,0.00,0.00,1369,0.00,0.02,1369,0.3,1369,7.45,,,
7/30/18,7.8,0.00,18.1,22.8,12.1,1370,17.4,0,1370,0.00,0.00,0.00,1370,0.00,0.02,1370,0.3,1370,9.71,,,
7/31/18,7.8,0.00,15.3,23.8,14.5,1371,18.7,0,1371,0.00,0.00,0.00,1371,0.00,0.02,1371,0.3,1371,9.25,,,
8/1/18,7.9,0.00,12.6,18.4,11.6,1372,14.9,0,1372,0.00,0.00,0.00,1372,0.00,0.02,1372,0.3,1372,9.99,,,
8/2/18,8,0.00,2.8,13.4,2.8,1373,9.4,0,1373,0.00,0.00,0.00,1373,0.00,0.02,1373,0.3,1373,6.779,,,
8/3/18,8,0.00,-0.5,4.7,-0.5,1374,2.1,0,1374,0.00,0.00,0.00,1374,0.00,0.02,1374,0.3,1374,3.681,,,
8/4/18,8.2,0.00,5.3,6.8,-0.9,1375,2.8,0,1375,0.00,0.00,0.00,1375,0.00,0.02,1375,0.3,1375,4.466,,,
8/5/18,8.5,0.00,6.3,8,3.2,1376,5.8,0,1376,0.00,0.00,0.00,1376,0.00,0.02,1376,0.3,1376,3.967,,,
8/6/18,8.5,0.00,3.7,6.9,3.7,1377,5.4,0,1377,0.00,0.00,0.00,1377,0.00,0.02,1377,0.3,1377,3.563,,,
8/7/18,8.9,0.00,4,8.4,2.3,1378,5.6,0,1378,0.00,0.00,0.00,1378,0.00,0.02,1378,0.3,1378,3.45,,,
8/8/18,9,0.00,4,5.8,3.4,1379,4.5,0,1379,0.00,0.00,0.00,1379,0.00,0.02,1379,0.3,1379,2.385,,,
8/9/18,9,0.00,3.3,8.2,2.3,1380,4.7,0,1380,0.00,0.00,0.00,1380,0.00,0.02,1380,0.3,1380,3.436,,,
8/10/18,9,0.00,3.5,6.6,2,1381,3.9,0,1381,0.00,0.00,0.00,1381,0.00,0.02,1381,0.3,1381,3.268,,,
8/11/18,9,0.00,4.6,6.3,2.8,1382,4.5,0,1382,0.00,0.00,0.00,1382,0.00,0.02,1382,0.3,1382,2.953,,,
8/12/18,9,0.00,2.6,9.2,2.4,1383,6,0,1383,0.00,0.00,0.00,1383,0.00,0.02,1383,0.3,1383,4.73,,,
8/13/18,9,0.00,1.9,12,1.9,1384,6.7,0,1384,0.00,0.00,0.00,1384,0.00,0.02,1384,0.3,1384,4.676,,,
8/14/18,9,0.00,0,2.3,-0.9,1385,0.6,0,1385,0.00,0.00,0.00,1385,0.00,0.02,1385,0.3,1385,2.083,,,
8/15/18,9,0.00,0.8,7.6,-0.4,1386,2.5,0,1386,0.00,0.00,0.00,1386,0.00,0.02,1386,0.3,1386,4.364,,,
8/16/18,9.1,0.00,8.9,9.4,-0.2,1387,5.5,0,1387,0.00,0.00,0.00,1387,0.00,0.02,1387,0.3,1387,3.818,,,
8/17/18,9.7,0.00,3.7,11.1,3.7,1388,8.7,0,1388,0.00,0.00,0.00,1388,0.00,0.02,1388,0.3,1388,3.672,,,
8/18/18,9.7,0.00,5.8,7.6,1.7,1389,4.3,0,1389,0.00,0.00,0.00,1389,0.00,0.02,1389,0.3,1389,3.012,,,
8/19/18,9.8,0.00,8.9,13.8,5.8,1390,10.3,0,1390,0.00,0.00,0.00,1390,0.00,0.02,1390,0.3,1390,4.504,,,
8/20/18,9.8,0.00,11.6,16.8,7.8,1391,12.4,0,1391,0.00,0.00,0.00,1391,0.00,0.02,1391,0.3,1391,5.31,,,
8/21/18,9.8,0.00,3.2,12.7,3.2,1392,9.6,0,1392,0.00,0.00,0.00,1392,0.00,0.02,1392,0.3,1392,5.052,,,
8/22/18,9.8,0.00,-1.8,5.4,-1.8,1393,2.3,0,1393,0.00,0.00,0.00,1393,0.00,0.02,1393,0.3,1393,2.132,,,
